article_id,category_id,created_at_ts,publisher_id,words_count
104843,228,1468618404000,0,122
104844,228,1468360631000,0,91
104845,228,1468360148000,0,166
104846,228,1468530704000,0,141
104847,228,1468964178000,0,134
104848,228,1469481975000,0,118
104849,228,1469568109000,0,117
104850,228,1468271116000,0,114
104851,228,1468443032000,0,143
104852,228,1468963940000,0,128
104853,228,1467754161000,0,169
104854,228,1467838322000,0,149
104855,228,1468012168000,0,138
104856,228,1467493039000,0,106
104857,228,1468443350000,0,91
104858,228,1469827074000,0,133
104859,228,1468100716000,0,100
104860,228,1467666460000,0,178
104861,228,1468102641000,0,149
104862,228,1467407279000,0,128
104863,228,1469307589000,0,136
104864,228,1468963621000,0,129
104865,228,1467492858000,0,131
104866,228,1468530315000,0,157
104867,228,1468272162000,0,132
104868,228,1468877611000,0,129
104869,228,1467926088000,0,126
104870,228,1469308849000,0,133
104871,228,1467408185000,0,121
104872,228,1468702671000,0,109
104873,228,1468012953000,0,150
104874,228,1467838277000,0,101
104875,228,1468012648000,0,146
104876,228,1469741470000,0,193
104877,228,1467753777000,0,131
104878,228,1467407805000,0,146
104879,228,1469655298000,0,120
104880,228,1469049692000,0,134
104881,228,1468358040000,0,108
104882,228,1467667242000,0,143
104883,228,1469827971000,0,136
104884,228,1469828838000,0,197
104885,228,1469827304000,0,179
104886,228,1468531657000,0,120
104887,228,1469653609000,0,133
104888,228,1469136685000,0,180
104889,228,1468444259000,0,143
104890,228,1469741669000,0,139
104891,228,1468531784000,0,169
104892,228,1468273248000,0,170
104893,228,1467753732000,0,125
104894,228,1467493480000,0,126
104895,228,1467409196000,0,145
104896,228,1467840025000,0,147
104897,228,1469826321000,0,121
104898,228,1468877498000,0,165
104899,228,1468707168000,0,179
104900,228,1468878018000,0,93
104901,228,1467927419000,0,118
104902,228,1468104483000,0,157
104903,228,1468014173000,0,138
104904,228,1469135442000,0,99
104905,228,1467926403000,0,210
104906,228,1467406075000,0,137
104907,228,1467492972000,0,119
104908,228,1467926647000,0,171
104909,228,1468272436000,0,156
104910,228,1468702230000,0,169
104911,228,1467665431000,0,122
104912,228,1469568047000,0,152
104913,228,1469569479000,0,103
104914,228,1469653622000,0,145
104915,228,1469738937000,0,135
104916,228,1468013019000,0,240
104917,228,1469223853000,0,121
104918,228,1467406397000,0,139
104919,228,1467494259000,0,154
104920,228,1467838461000,0,127
104921,228,1467839321000,0,131
104922,228,1469137409000,0,108
104923,228,1467666018000,0,162
104924,228,1468271653000,0,155
104925,228,1472161043000,0,160
104926,228,1472333044000,0,132
104927,228,1472678625000,0,114
104928,228,1472508439000,0,173
104929,228,1471899447000,0,95
104930,228,1470862780000,0,107
104931,228,1470088128000,0,117
104932,228,1471641775000,0,140
104933,228,1470690931000,0,141
104934,228,1471035334000,0,165
104935,228,1471986397000,0,128
104936,228,1470777044000,0,155
104937,228,1472248210000,0,115
104938,228,1471737396000,0,135
104939,228,1470776907000,0,103
104940,228,1470345941000,0,115
104941,228,1470346150000,0,152
104942,228,1472593790000,0,130
104943,228,1471986176000,0,116
104944,228,1472073164000,0,120
104945,228,1472159188000,0,156
104946,228,1470863275000,0,118
104947,228,1470776597000,0,99
104948,228,1470088157000,0,128
104949,228,1472331870000,0,104
104950,228,1471299330000,0,136
104951,228,1470950411000,0,130
104952,228,1471381853000,0,167
104953,228,1470427275000,0,177
104954,228,1470087861000,0,146
104955,228,1470346422000,0,119
104956,228,1470864160000,0,102
104957,228,1472593816000,0,111
104958,228,1472073075000,0,144
104959,228,1472245822000,0,188
104960,228,1472073297000,0,123
104961,228,1470171594000,0,126
104962,228,1471382742000,0,132
104963,228,1471295743000,0,97
104964,228,1471466977000,0,118
104965,228,1471987650000,0,163
104966,228,1472159047000,0,124
104967,228,1472506356000,0,124
104968,228,1472676844000,0,119
104969,228,1472678069000,0,132
104970,228,1470863761000,0,151
104971,228,1472678967000,0,121
104972,228,1470086855000,0,140
104973,228,1472593720000,0,149
104974,228,1472160186000,0,174
104975,228,1470087358000,0,108
104976,228,1471382758000,0,134
104977,228,1471900583000,0,121
104978,228,1471988792000,0,118
104979,228,1471986001000,0,207
104980,228,1471298620000,0,129
104981,228,1471552102000,0,16
104982,228,1471555432000,0,125
104983,228,1470862352000,0,120
104984,228,1471036685000,0,186
104985,228,1475183995000,0,107
104986,228,1473109905000,0,136
104987,228,1473973277000,0,141
104988,228,1475096506000,0,156
104989,228,1474060065000,0,149
104990,228,1474580766000,0,165
104991,228,1473370619000,0,101
104992,228,1473974572000,0,153
104993,228,1474061283000,0,103
104994,228,1473715668000,0,114
104995,228,1474493106000,0,138
104996,228,1473455609000,0,133
104997,228,1473282633000,0,130
104998,228,1473802245000,0,139
104999,228,1474406063000,0,148
105000,228,1473801859000,0,152
105001,228,1473110940000,0,144
105002,228,1474665340000,0,95
105003,228,1472851958000,0,117
105004,228,1473283995000,0,108
105005,228,1473801993000,0,158
105006,228,1474924851000,0,155
105007,228,1473801479000,0,174
105008,228,1474580611000,0,116
105009,228,1473283365000,0,130
105010,228,1474752947000,0,131
105011,228,1475011299000,0,211
105012,228,1474581876000,0,140
105013,228,1475010147000,0,133
105014,228,1475183577000,0,168
105015,228,1474752708000,0,169
105016,228,1475012787000,0,142
105017,228,1474578516000,0,155
105018,228,1473112844000,0,149
105019,228,1473974388000,0,211
105020,228,1472935951000,0,146
105021,228,1473542676000,0,238
105022,228,1472765990000,0,123
105023,228,1475096627000,0,142
105024,228,1474407070000,0,171
105025,228,1473542159000,0,103
105026,228,1473889334000,0,167
105027,228,1472764168000,0,103
105028,228,1475270903000,0,109
105029,228,1472938539000,0,112
105030,228,1473802266000,0,100
105031,228,1475184509000,0,133
105032,228,1475011399000,0,159
105033,228,1473111703000,0,177
105034,228,1474580337000,0,164
105035,228,1474924826000,0,187
105036,228,1474753194000,0,111
105037,228,1474924866000,0,158
105038,228,1473975605000,0,130
105039,228,1475097670000,0,163
105040,228,1475012762000,0,130
105041,228,1474407408000,0,121
105042,228,1474926095000,0,131
105043,228,1473715166000,0,112
105044,228,1474322051000,0,175
105045,228,1472763645000,0,134
105046,228,1474406784000,0,151
105047,228,1473196295000,0,176
105048,228,1474665149000,0,152
105049,228,1474579704000,0,127
105050,228,1474321977000,0,124
105051,228,1475270277000,0,150
105052,228,1473196592000,0,171
105053,228,1472850181000,0,129
105054,228,1473369776000,0,118
105055,228,1472765050000,0,138
105056,228,1473283208000,0,95
105057,228,1475012699000,0,143
105058,228,1474667645000,0,139
105059,228,1473369687000,0,190
105060,228,1474755035000,0,141
105061,228,1472937738000,0,179
105062,228,1475010281000,0,149
105063,228,1475092384000,0,15
105064,228,1474751926000,0,112
105065,228,1475096946000,0,139
105066,228,1472850919000,0,217
105067,228,1472766154000,0,123
105068,228,1477169371000,0,115
105069,228,1476479586000,0,123
105070,228,1477690752000,0,140
105071,228,1476308298000,0,118
105072,228,1476911856000,0,146
105073,228,1476568945000,0,140
105074,228,1476998767000,0,165
105075,228,1475616244000,0,214
105076,228,1476134853000,0,160
105077,228,1476480352000,0,120
105078,228,1477083978000,0,143
105079,228,1476218159000,0,125
105080,228,1477603789000,0,137
105081,228,1477342928000,0,162
105082,228,1476911634000,0,134
105083,228,1476999331000,0,127
105084,228,1475788435000,0,237
105085,228,1475355951000,0,208
105086,228,1476910792000,0,126
105087,228,1476480976000,0,122
105088,228,1477083783000,0,144
105089,228,1477951304000,0,116
105090,228,1476911538000,0,120
105091,228,1475702339000,0,106
105092,228,1476824637000,0,112
105093,228,1477170506000,0,101
105094,228,1475615141000,0,172
105095,228,1476826118000,0,118
105096,228,1477947639000,0,103
105097,228,1475877679000,0,106
105098,228,1476394550000,0,130
105099,228,1475615220000,0,176
105100,228,1477169374000,0,128
105101,228,1476738431000,0,187
105102,228,1475700355000,0,106
105103,228,1477000043000,0,180
105104,228,1475530826000,0,193
105105,228,1477342685000,0,109
105106,228,1477429923000,0,121
105107,228,1476393358000,0,150
105108,228,1477171403000,0,159
105109,228,1476826635000,0,129
105110,228,1476826450000,0,155
105111,228,1476134658000,0,161
105112,228,1475703545000,0,107
105113,228,1475357396000,0,181
105114,228,1475964464000,0,149
105115,228,1475700296000,0,96
105116,228,1475620801000,0,134
105117,228,1476911987000,0,150
105118,228,1477604973000,0,122
105119,228,1476394607000,0,147
105120,228,1476739444000,0,96
105121,228,1477689024000,0,113
105122,228,1477604236000,0,130
105123,228,1475875038000,0,129
105124,228,1477084220000,0,105
105125,228,1476479164000,0,104
105126,228,1476478372000,0,107
105127,228,1477086285000,0,108
105128,228,1477346153000,0,187
105129,228,1475703660000,0,189
105130,228,1477173588000,0,135
105131,228,1477084464000,0,121
105132,228,1476823849000,0,129
105133,228,1475357478000,0,130
105134,228,1477605098000,0,164
105135,228,1477345507000,0,118
105136,228,1477085405000,0,153
105137,228,1475703889000,0,142
105138,228,1475703862000,0,149
105139,228,1477084298000,0,153
105140,228,1477085508000,0,111
105141,228,1476999446000,0,169
105142,228,1475787388000,0,160
105143,228,1476999530000,0,190
105144,228,1477515700000,0,170
105145,228,1475616255000,0,159
105146,228,1476567287000,0,130
105147,228,1476997530000,0,142
105148,228,1476479805000,0,168
105149,228,1476740406000,0,120
105150,228,1477517048000,0,164
105151,228,1476826065000,0,174
105152,228,1476217622000,0,185
105153,228,1476740209000,0,115
105154,228,1475874936000,0,137
105155,228,1476392953000,0,130
105156,228,1477516188000,0,112
105157,228,1477172613000,0,146
105158,228,1475615128000,0,151
105159,228,1476739235000,0,147
105160,228,1476307997000,0,113
105161,228,1477604794000,0,179
105162,228,1476471745000,0,15
105163,228,1480447976000,0,163
105164,228,1479416971000,0,147
105165,228,1479330126000,0,124
105166,228,1480442326000,0,155
105167,228,1480443022000,0,135
105168,228,1479332151000,0,116
105169,228,1479417974000,0,123
105170,228,1479419503000,0,151
105171,228,1479764689000,0,148
105172,228,1478210268000,0,138
105173,228,1480013011000,0,219
105174,228,1479589671000,0,154
105175,228,1480355537000,0,193
105176,228,1479504231000,0,165
105177,228,1478641168000,0,128
105178,228,1480444404000,0,114
105179,228,1480444184000,0,151
105180,228,1479924078000,0,114
105181,228,1479331511000,0,167
105182,228,1479243504000,0,117
105183,228,1478728684000,0,132
105184,228,1479503376000,0,129
105185,228,1479924469000,0,230
105186,228,1478813243000,0,115
105187,228,1480531798000,0,181
105188,228,1479763251000,0,70
105189,228,1479243509000,0,117
105190,228,1478641744000,0,84
105191,228,1480357305000,0,148
105192,228,1480100500000,0,96
105193,228,1480184873000,0,165
105194,228,1478983964000,0,144
105195,228,1480098628000,0,167
105196,228,1478035404000,0,128
105197,228,1480531930000,0,119
105198,228,1480013836000,0,162
105199,228,1479244093000,0,150
105200,228,1478120667000,0,151
105201,228,1478982948000,0,145
105202,228,1478552274000,0,162
105203,228,1478123694000,0,132
105204,228,1478555312000,0,185
105205,228,1479418692000,0,156
105206,228,1479160495000,0,136
105207,228,1478813804000,0,113
105208,228,1479506409000,0,177
105209,228,1480183386000,0,144
105210,228,1479925234000,0,162
105211,228,1480450944000,0,60
105212,228,1479416306000,0,125
105213,228,1479850459000,0,125
105214,228,1478035566000,0,89
105215,228,1480097068000,0,152
105216,228,1478901916000,0,151
105217,228,1478724803000,0,151
105218,228,1478983131000,0,129
105219,228,1478292903000,0,206
105220,228,1478901308000,0,172
105221,228,1480010930000,0,100
105222,228,1480446794000,0,138
105223,228,1478378668000,0,124
105224,228,1479851609000,0,158
105225,228,1480447254000,0,155
105226,228,1480453132000,0,147
105227,228,1479591632000,0,285
105228,228,1479763589000,0,146
105229,228,1478211129000,0,154
105230,228,1479506198000,0,129
105231,228,1478379883000,0,115
105232,228,1479850033000,0,158
105233,228,1479850142000,0,173
105234,228,1478641703000,0,131
105235,228,1478811469000,0,123
105236,228,1479853405000,0,164
105237,228,1478038851000,0,160
105238,228,1478379912000,0,131
105239,228,1479505330000,0,126
105240,228,1479160015000,0,113
105241,228,1478208828000,0,213
105242,228,1478728463000,0,115
105243,228,1479331368000,0,134
105244,228,1480097980000,0,154
105245,228,1478641334000,0,144
105246,228,1479505800000,0,101
105247,228,1479416426000,0,154
105248,228,1479156338000,0,122
105249,228,1479246088000,0,118
105250,228,1479245840000,0,131
105251,228,1479505270000,0,126
105252,228,1479504509000,0,134
105253,228,1480099188000,0,137
105254,228,1480358501000,0,125
105255,228,1480533167000,0,117
105256,228,1478553808000,0,105
105257,228,1479157243000,0,156
105258,228,1478900147000,0,142
105259,228,1480189310000,0,231
105260,228,1480186000000,0,120
105261,228,1478641901000,0,116
105262,228,1479594204000,0,161
105263,228,1478902693000,0,152
105264,228,1480532792000,0,127
105265,228,1478379261000,0,148
105266,228,1479159431000,0,108
105267,228,1479849698000,0,207
105268,228,1478033400000,0,154
105269,228,1478293273000,0,151
105270,228,1479848188000,0,170
105271,228,1479506111000,0,176
105272,228,1478207122000,0,166
105273,228,1479923820000,0,175
105274,228,1479764915000,0,89
105275,228,1478207183000,0,120
105276,228,1478898685000,0,132
105277,228,1480099492000,0,149
105278,228,1479505416000,0,184
105279,228,1478811266000,0,126
105280,228,1480356873000,0,122
105281,228,1478638649000,0,128
105282,228,1478642002000,0,171
105283,228,1479330543000,0,138
105284,228,1479420483000,0,116
105285,228,1479243520000,0,133
105286,228,1478813185000,0,151
105287,228,1479158361000,0,153
105288,228,1479924432000,0,166
105289,228,1479924187000,0,156
105290,228,1479924576000,0,120
105291,228,1478555016000,0,115
105292,228,1480184821000,0,132
105293,228,1478037736000,0,120
105294,228,1479924569000,0,122
105295,228,1478642074000,0,106
105296,228,1480099124000,0,144
105297,228,1478209554000,0,122
105298,228,1479416846000,0,124
105299,228,1479853710000,0,128
105300,228,1479330590000,0,112
105301,228,1479417735000,0,181
105302,228,1478897873000,0,111
105303,228,1479764867000,0,115
105304,228,1478813036000,0,134
105305,228,1479766045000,0,137
105306,228,1478901742000,0,73
105307,228,1479763922000,0,163
105308,228,1480450651000,0,104
105309,228,1480010421000,0,94
105310,228,1480011008000,0,131
105311,228,1478639920000,0,122
105312,228,1478639642000,0,124
105313,228,1478379461000,0,145
105314,228,1478034992000,0,108
105315,228,1480011456000,0,131
105316,228,1481408128000,0,203
105317,228,1482444869000,0,178
105318,228,1482528327000,0,167
105319,228,1481663711000,0,152
105320,228,1481317679000,0,159
105321,228,1482183663000,0,113
105322,228,1482960047000,0,120
105323,228,1481144599000,0,131
105324,228,1483217442000,0,172
105325,228,1482270440000,0,166
105326,228,1481059569000,0,129
105327,228,1480627259000,0,121
105328,228,1482959854000,0,141
105329,228,1482008320000,0,148
105330,228,1480972224000,0,132
105331,228,1482269327000,0,100
105332,228,1481404416000,0,174
105333,228,1483046010000,0,122
105334,228,1482871557000,0,104
105335,228,1481923120000,0,201
105336,228,1481060770000,0,124
105337,228,1483046331000,0,158
105338,228,1481316898000,0,135
105339,228,1480976229000,0,106
105340,228,1481576984000,0,98
105341,228,1481750271000,0,196
105342,228,1482182203000,0,168
105343,228,1480631430000,0,161
105344,228,1481059704000,0,126
105345,228,1483045622000,0,95
105346,228,1480715126000,0,128
105347,228,1483220055000,0,110
105348,228,1482958867000,0,124
105349,228,1481409464000,0,168
105350,228,1481403746000,0,181
105351,228,1481402485000,0,186
105352,228,1481403515000,0,183
105353,228,1481318954000,0,143
105354,228,1482268955000,0,134
105355,228,1483045226000,0,156
105356,228,1482960366000,0,160
105357,228,1482267457000,0,178
105358,228,1481753624000,0,124
105359,228,1481060453000,0,108
105360,228,1482354133000,0,96
105361,228,1483046718000,0,129
105362,228,1482442267000,0,178
105363,228,1482441612000,0,104
105364,228,1480627214000,0,198
105365,228,1480626504000,0,129
105366,228,1482529979000,0,180
105367,228,1483131540000,0,122
105368,228,1482871822000,0,121
105369,228,1482530092000,0,189
105370,228,1480713802000,0,146
105371,228,1483134958000,0,175
105372,228,1483047574000,0,177
105373,228,1482008864000,0,223
105374,228,1480714791000,0,104
105375,228,1480714916000,0,81
105376,228,1480804218000,0,169
105377,228,1480628317000,0,151
105378,228,1480977849000,0,108
105379,228,1480801618000,0,169
105380,228,1481753298000,0,172
105381,228,1482615194000,0,139
105382,228,1482528198000,0,125
105383,228,1481578205000,0,200
105384,228,1482441978000,0,117
105385,228,1481410226000,0,105
105386,228,1482873430000,0,118
105387,228,1481576017000,0,158
105388,228,1481404936000,0,307
105389,228,1482788699000,0,123
105390,228,1481317519000,0,129
105391,228,1482008414000,0,108
105392,228,1482010174000,0,189
105393,228,1482008299000,0,122
105394,228,1480972670000,0,167
105395,228,1480630436000,0,132
105396,228,1482531021000,0,131
105397,228,1482874241000,0,109
105398,228,1482181802000,0,179
105399,228,1482008326000,0,110
105400,228,1480800939000,0,122
105401,228,1481232488000,0,146
105402,228,1481578289000,0,148
105403,228,1480978909000,0,133
105404,228,1482269856000,0,164
105405,228,1480972652000,0,137
105406,228,1481666523000,0,164
105407,228,1483046265000,0,143
105408,228,1483131073000,0,118
105409,228,1480629703000,0,107
105410,228,1482268811000,0,144
105411,228,1482527278000,0,162
105412,228,1482874045000,0,120
105413,228,1481318547000,0,230
105414,228,1481145217000,0,123
105415,228,1481579359000,0,128
105416,228,1482614852000,0,124
105417,228,1482786808000,0,147
105418,228,1482613091000,0,121
105419,228,1482530557000,0,124
105420,228,1480976374000,0,155
105421,228,1481321683000,0,196
105422,228,1480629251000,0,139
105423,228,1482355515000,0,215
105424,228,1482269751000,0,104
105425,228,1481060014000,0,127
105426,228,1480714717000,0,158
105427,228,1480715317000,0,132
105428,228,1481665192000,0,154
105429,228,1482872670000,0,166
105430,228,1481925530000,0,162
105431,228,1481667486000,0,170
105432,228,1481666225000,0,168
105433,228,1481144009000,0,179
105434,228,1480715418000,0,141
105435,228,1481409569000,0,144
105436,228,1482873825000,0,116
105437,228,1481145876000,0,177
105438,228,1481837110000,0,147
105439,228,1482787626000,0,109
105440,228,1481143838000,0,115
105441,228,1482787142000,0,150
105442,228,1480973963000,0,143
105443,228,1481144284000,0,125
105444,228,1481577556000,0,175
105445,228,1480631144000,0,134
105446,228,1481063039000,0,113
105447,228,1483220025000,0,126
105448,228,1481230494000,0,178
105449,228,1482786111000,0,179
105450,228,1480706518000,0,120
105451,228,1482958584000,0,151
105452,228,1481059072000,0,161
105453,228,1482872480000,0,120
105454,228,1481922570000,0,146
105455,228,1481408732000,0,127
105456,228,1482872339000,0,126
105457,228,1482182375000,0,153
105458,228,1481755870000,0,33
105459,228,1481579240000,0,233
105460,228,1481665568000,0,210
105461,228,1482357917000,0,132
105462,228,1483045350000,0,106
105463,228,1480714272000,0,128
105464,228,1480716712000,0,106
105465,228,1480713810000,0,111
105466,228,1481924114000,0,112
105467,228,1480972678000,0,111
105468,228,1481324466000,0,156
105469,228,1481059858000,0,120
105470,228,1481233323000,0,126
105471,228,1483131324000,0,185
105472,228,1483217588000,0,172
105473,228,1481409219000,0,158
105474,228,1485033151000,0,113
105475,228,1484600603000,0,130
105476,228,1484601773000,0,115
105477,228,1485465373000,0,153
105478,228,1484949947000,0,144
105479,228,1485811937000,0,152
105480,228,1484861158000,0,106
105481,228,1485639652000,0,136
105482,228,1483480520000,0,125
105483,228,1483997985000,0,107
105484,228,1483392458000,0,116
105485,228,1485813390000,0,100
105486,228,1484687509000,0,137
105487,228,1485291895000,0,127
105488,228,1485552275000,0,103
105489,228,1484601577000,0,129
105490,228,1485293606000,0,129
105491,228,1483737295000,0,87
105492,228,1484427313000,0,164
105493,228,1483822156000,0,187
105494,228,1485553599000,0,144
105495,228,1483478687000,0,115
105496,228,1484865184000,0,156
105497,228,1485293256000,0,130
105498,228,1485812147000,0,141
105499,228,1483566265000,0,114
105500,228,1485031871000,0,134
105501,228,1484945784000,0,138
105502,228,1485208107000,0,128
105503,228,1484169728000,0,116
105504,228,1485813446000,0,146
105505,228,1485206546000,0,140
105506,228,1484341758000,0,130
105507,228,1485896920000,0,113
105508,228,1485292923000,0,161
105509,228,1483652625000,0,158
105510,228,1485637616000,0,126
105511,228,1485552542000,0,143
105512,228,1484430086000,0,102
105513,228,1484254412000,0,125
105514,228,1484255937000,0,91
105515,228,1483567907000,0,220
105516,228,1484083141000,0,175
105517,228,1485377027000,0,138
105518,228,1484866223000,0,146
105519,228,1483652303000,0,111
105520,228,1484431908000,0,176
105521,228,1485037241000,0,130
105522,228,1484774163000,0,108
105523,228,1485464589000,0,134
105524,228,1485466066000,0,142
105525,228,1485376751000,0,164
105526,228,1485205981000,0,132
105527,228,1485897576000,0,127
105528,228,1485898377000,0,140
105529,228,1485896791000,0,101
105530,228,1485897814000,0,164
105531,228,1483562998000,0,127
105532,228,1483479041000,0,104
105533,228,1484946755000,0,146
105534,228,1483564962000,0,131
105535,228,1485466031000,0,199
105536,228,1484169486000,0,120
105537,228,1485207158000,0,157
105538,228,1483827010000,0,167
105539,228,1484946933000,0,112
105540,228,1483566477000,0,129
105541,228,1485811297000,0,116
105542,228,1484774551000,0,151
105543,228,1484862001000,0,138
105544,228,1485640828000,0,123
105545,228,1485813311000,0,115
105546,228,1484170884000,0,147
105547,228,1484255565000,0,127
105548,228,1483391144000,0,110
105549,228,1483823514000,0,117
105550,228,1484342349000,0,122
105551,228,1484773707000,0,132
105552,228,1484861058000,0,127
105553,228,1485638555000,0,176
105554,228,1483566505000,0,185
105555,228,1483738269000,0,135
105556,228,1483392286000,0,92
105557,228,1484687276000,0,111
105558,228,1484084849000,0,101
105559,228,1484343333000,0,129
105560,228,1485205964000,0,123
105561,228,1485813810000,0,145
105562,228,1484429197000,0,125
105563,228,1483393743000,0,112
105564,228,1484344504000,0,150
105565,228,1484948174000,0,92
105566,228,1483828521000,0,114
105567,228,1485638818000,0,115
105568,228,1485205823000,0,151
105569,228,1484428776000,0,138
105570,228,1484946310000,0,110
105571,228,1484171786000,0,172
105572,228,1485035824000,0,164
105573,228,1483738957000,0,185
105574,228,1483479176000,0,161
105575,228,1483564920000,0,168
105576,228,1484343350000,0,121
105577,228,1485637181000,0,144
105578,228,1483739004000,0,203
105579,228,1483390700000,0,123
105580,228,1485814255000,0,135
105581,228,1483480749000,0,102
105582,228,1483391005000,0,190
105583,228,1484863068000,0,142
105584,228,1485811382000,0,228
105585,228,1485208885000,0,153
105586,228,1485896316000,0,123
105587,228,1484083937000,0,139
105588,228,1485465945000,0,115
105589,228,1484862446000,0,112
105590,228,1483392133000,0,131
105591,228,1483652038000,0,144
105592,228,1485551383000,0,124
105593,228,1483391872000,0,145
105594,228,1483652385000,0,125
105595,228,1485378494000,0,110
105596,228,1484863580000,0,168
105597,228,1484774181000,0,145
105598,228,1485465639000,0,131
105599,228,1485551944000,0,119
105600,228,1484082584000,0,108
105601,228,1485553226000,0,168
105602,228,1484951270000,0,161
105603,228,1484951748000,0,122
105604,228,1484602017000,0,155
105605,228,1484774454000,0,103
105606,228,1483737747000,0,114
105607,228,1484083980000,0,139
105608,228,1483480196000,0,129
105609,228,1485033991000,0,146
105610,228,1484950300000,0,150
105611,228,1485637681000,0,136
105612,228,1483738153000,0,146
105613,228,1484075974000,0,16
105614,228,1483737597000,0,147
105615,228,1488315483000,0,148
105616,228,1486242100000,0,125
105617,228,1487282762000,0,119
105618,228,1487191832000,0,120
105619,228,1486158261000,0,138
105620,228,1486763979000,0,119
105621,228,1486502395000,0,98
105622,228,1487192629000,0,124
105623,228,1486070214000,0,165
105624,228,1486155649000,0,126
105625,228,1487368326000,0,126
105626,228,1486155961000,0,159
105627,228,1487884278000,0,127
105628,228,1487452291000,0,97
105629,228,1488058246000,0,81
105630,228,1486071947000,0,179
105631,228,1486849243000,0,80
105632,228,1488228652000,0,160
105633,228,1487971698000,0,209
105634,228,1487366128000,0,105
105635,228,1487107628000,0,143
105636,228,1487278150000,0,117
105637,228,1487797391000,0,147
105638,228,1487453954000,0,144
105639,228,1486155888000,0,133
105640,228,1487799245000,0,133
105641,228,1488229858000,0,163
105642,228,1486502908000,0,122
105643,228,1486157844000,0,88
105644,228,1487626815000,0,142
105645,228,1487194347000,0,168
105646,228,1486677361000,0,92
105647,228,1486070962000,0,126
105648,228,1487626872000,0,162
105649,228,1486587607000,0,169
105650,228,1486761717000,0,138
105651,228,1486417886000,0,98
105652,228,1486501924000,0,103
105653,228,1487106721000,0,121
105654,228,1486157329000,0,145
105655,228,1487021886000,0,121
105656,228,1486069239000,0,113
105657,228,1487281777000,0,165
105658,228,1486242787000,0,110
105659,228,1487972449000,0,154
105660,228,1487970869000,0,138
105661,228,1486071741000,0,129
105662,228,1488317463000,0,104
105663,228,1487279630000,0,141
105664,228,1486678884000,0,147
105665,228,1488057734000,0,126
105666,228,1487365104000,0,155
105667,228,1487022519000,0,121
105668,228,1487626026000,0,158
105669,228,1486676028000,0,116
105670,228,1487105735000,0,160
105671,228,1487021948000,0,122
105672,228,1487279336000,0,115
105673,228,1487713062000,0,146
105674,228,1486500394000,0,127
105675,228,1485984352000,0,157
105676,228,1486848190000,0,195
105677,228,1486502557000,0,118
105678,228,1487451801000,0,134
105679,228,1487883257000,0,145
105680,228,1487278528000,0,109
105681,228,1486416829000,0,153
105682,228,1487108748000,0,154
105683,228,1485982005000,0,118
105684,228,1487971767000,0,141
105685,228,1488229024000,0,150
105686,228,1486849229000,0,86
105687,228,1487970757000,0,138
105688,228,1486675544000,0,158
105689,228,1486069009000,0,193
105690,228,1485983185000,0,276
105691,228,1486157083000,0,129
105692,228,1487971970000,0,182
105693,228,1488058982000,0,125
105694,228,1487627511000,0,127
105695,228,1487453105000,0,123
105696,228,1486848030000,0,141
105697,228,1487020295000,0,134
105698,228,1486586935000,0,155
105699,228,1487453164000,0,131
105700,228,1486242034000,0,125
105701,228,1488058399000,0,153
105702,228,1487108361000,0,180
105703,228,1487711894000,0,108
105704,228,1486242154000,0,143
105705,228,1487365455000,0,123
105706,228,1487971589000,0,149
105707,228,1487884512000,0,219
105708,228,1487625127000,0,217
105709,228,1486586919000,0,130
105710,228,1488057061000,0,144
105711,228,1487796918000,0,144
105712,228,1486850476000,0,118
105713,228,1485984679000,0,121
105714,228,1487713584000,0,125
105715,228,1487367664000,0,203
105716,228,1486158446000,0,143
105717,228,1487192612000,0,178
105718,228,1486241975000,0,146
105719,228,1486587778000,0,141
105720,228,1485983049000,0,134
105721,228,1486675276000,0,161
105722,228,1486588459000,0,197
105723,228,1485984582000,0,109
105724,228,1488058600000,0,115
105725,228,1486158891000,0,129
105726,228,1486415356000,0,133
105727,228,1487711361000,0,147
105728,228,1486674788000,0,132
105729,228,1487971150000,0,146
105730,228,1486417309000,0,132
105731,228,1486761132000,0,103
105732,228,1487883915000,0,147
105733,228,1486586977000,0,148
105734,228,1488231361000,0,117
105735,228,1487193671000,0,151
105736,228,1488317064000,0,135
105737,228,1486155844000,0,137
105738,228,1486070623000,0,145
105739,228,1485977021000,0,30
105740,228,1486755721000,0,29
105741,228,1486589585000,0,129
105742,228,1488836775000,0,150
105743,228,1490648423000,0,128
105744,228,1490476076000,0,137
105745,228,1490216284000,0,104
105746,228,1488492508000,0,126
105747,228,1489006245000,0,170
105748,228,1490301591000,0,188
105749,228,1490649209000,0,110
105750,228,1488576715000,0,123
105751,228,1489612868000,0,106
105752,228,1490997053000,0,98
105753,228,1490995518000,0,101
105754,228,1488489301000,0,129
105755,228,1489702578000,0,108
105756,228,1489699803000,0,141
105757,228,1488922915000,0,137
105758,228,1489095817000,0,139
105759,228,1488923198000,0,132
105760,228,1490132552000,0,159
105761,228,1489871064000,0,111
105762,228,1490215637000,0,102
105763,228,1489006019000,0,118
105764,228,1488578243000,0,180
105765,228,1488834353000,0,122
105766,228,1488661419000,0,176
105767,228,1489439852000,0,172
105768,228,1489439892000,0,140
105769,228,1489697513000,0,97
105770,228,1490131305000,0,124
105771,228,1488921343000,0,114
105772,228,1489180115000,0,178
105773,228,1489700420000,0,151
